MATNR,MATKL,YEAR_MONTH,DEMAND,REVENUE,N_ORDERS,MONTH,QUARTER,YEAR,IS_Q4,IS_SUMMER,LAG_1,LAG_2,LAG_3,LAG_6,LAG_12,ROLL_3_MEAN,ROLL_6_MEAN,ROLL_3_STD,MATKL_ENC
MAT000027,PACK,2024-01-01,902,254059.14,8,1,1,2024,0,0,964.0,1146.0,1719.0,1055.0,518.0,1276.3333333333333,1123.8333333333333,394.013113148958,0
MAT000027,PACK,2024-02-01,635,155450.79,6,2,1,2024,0,0,902.0,964.0,1146.0,872.0,613.0,1004.0,1098.3333333333333,126.8227108999022,0
MAT000027,PACK,2024-03-01,191,73807.01000000001,2,3,1,2024,0,0,635.0,902.0,964.0,987.0,881.0,833.6666666666666,1058.8333333333333,174.82086069269167,0
MAT000027,PACK,2024-04-01,316,53236.53,3,4,2,2024,0,0,191.0,635.0,902.0,1719.0,830.0,576.0,926.1666666666666,359.1531706667786,0
MAT000027,PACK,2024-05-01,983,329779.39,8,5,2,2024,0,0,316.0,191.0,635.0,1146.0,693.0,380.6666666666667,692.3333333333334,228.95487182703388,0
MAT000027,PACK,2024-06-01,171,66899.39,3,6,2,2024,0,1,983.0,316.0,191.0,964.0,217.0,496.6666666666667,665.1666666666666,425.7890714113427,0
MAT000027,PACK,2024-07-01,329,58331.3,3,7,3,2024,0,1,171.0,983.0,316.0,902.0,1055.0,490.0,533.0,433.06235116897443,0
MAT000027,PACK,2024-08-01,449,149474.53999999998,3,8,3,2024,0,1,329.0,171.0,983.0,635.0,872.0,494.3333333333333,437.5,430.5082267893768,0
MAT000027,PACK,2024-09-01,268,120380.60999999999,2,9,3,2024,0,0,449.0,329.0,171.0,191.0,987.0,316.3333333333333,406.5,139.43218184240496,0
MAT000028,PACK,2022-04-01,250,52238.43,4,4,2,2022,0,0,434.0,285.0,270.0,637.0,5.0,329.6666666666667,326.0,90.66605391949818,0
MAT000028,PACK,2022-05-01,683,151551.84,7,5,2,2022,0,0,250.0,434.0,285.0,256.0,204.0,323.0,261.5,97.70875088752295,0
MAT000028,PACK,2022-06-01,833,214702.81,11,6,2,2022,0,1,683.0,250.0,434.0,74.0,3.0,455.6666666666667,332.6666666666667,217.3116042307299,0
MAT000028,PACK,2022-07-01,454,133216.66999999998,10,7,3,2022,0,1,833.0,683.0,250.0,270.0,116.0,588.6666666666666,459.1666666666667,302.7314541525763,0
MAT000028,PACK,2022-08-01,664,213628.42,7,8,3,2022,0,1,454.0,833.0,683.0,285.0,254.0,656.6666666666666,489.8333333333333,190.8673186622933,0
MAT000028,PACK,2022-09-01,1069,295615.12,10,9,3,2022,0,0,664.0,454.0,833.0,434.0,504.0,650.3333333333334,553.0,189.86925325953493,0
MAT000028,PACK,2022-10-01,988,358353.0,7,10,4,2022,1,0,1069.0,664.0,454.0,250.0,637.0,729.0,658.8333333333334,312.60998064681183,0
MAT000028,PACK,2022-11-01,1292,277740.61,9,11,4,2022,1,0,988.0,1069.0,664.0,683.0,256.0,907.0,781.8333333333334,214.30585619623204,0
MAT000028,PACK,2022-12-01,1325,127173.51000000001,9,12,4,2022,1,0,1292.0,988.0,1069.0,833.0,74.0,1116.3333333333333,883.3333333333334,157.4304079056312,0
MAT000028,PACK,2023-01-01,548,60870.66,7,1,1,2023,0,0,1325.0,1292.0,988.0,454.0,270.0,1201.6666666666667,965.3333333333334,185.774953460722,0
MAT000028,PACK,2023-02-01,1428,444990.19,12,2,1,2023,0,0,548.0,1325.0,1292.0,664.0,285.0,1055.0,981.0,439.3847971880685,0
MAT000028,PACK,2023-03-01,1445,351563.42,12,3,1,2023,0,0,1428.0,548.0,1325.0,1069.0,434.0,1100.3333333333333,1108.3333333333333,481.0990888926453,0
MAT000028,PACK,2023-04-01,980,270590.68,9,4,2,2023,0,0,1445.0,1428.0,548.0,988.0,250.0,1140.3333333333333,1171.0,513.04613177894,0
MAT000028,PACK,2023-05-01,1209,244535.06,11,5,2,2023,0,0,980.0,1445.0,1428.0,1292.0,683.0,1284.3333333333333,1169.6666666666667,263.697427619864,0
MAT000028,PACK,2023-06-01,926,238918.32,11,6,2,2023,0,1,1209.0,980.0,1445.0,1325.0,833.0,1211.3333333333333,1155.8333333333333,232.50878119618068,0
MAT000028,PACK,2023-07-01,1189,291818.15,16,7,3,2023,0,1,926.0,1209.0,980.0,548.0,454.0,1038.3333333333333,1089.3333333333333,150.24757346903613,0
MAT000028,PACK,2023-08-01,1256,193210.03,12,8,3,2023,0,1,1189.0,926.0,1209.0,1428.0,664.0,1108.0,1196.1666666666667,157.93353032209492,0
MAT000028,PACK,2023-09-01,863,227635.26,9,9,3,2023,0,0,1256.0,1189.0,926.0,1445.0,1069.0,1123.6666666666667,1167.5,174.4314574075829,0
MAT000028,PACK,2023-10-01,797,118939.68,4,10,4,2023,1,0,863.0,1256.0,1189.0,980.0,988.0,1102.6666666666667,1070.5,210.2435096104834,0
MAT000028,PACK,2023-11-01,671,236893.16,5,11,4,2023,1,0,797.0,863.0,1256.0,1209.0,1292.0,972.0,1040.0,248.155193377048,0
MAT000028,PACK,2023-12-01,1020,137079.97,6,12,4,2023,1,0,671.0,797.0,863.0,926.0,1325.0,777.0,950.3333333333334,97.54998718605803,0
MAT000028,PACK,2024-01-01,514,145338.56,5,1,1,2024,0,0,1020.0,671.0,797.0,1189.0,548.0,829.3333333333334,966.0,176.73237771651637,0
MAT000028,PACK,2024-02-01,607,57447.4,4,2,1,2024,0,0,514.0,1020.0,671.0,1256.0,1428.0,735.0,853.5,259.00000000000017,0
MAT000028,PACK,2024-03-01,284,72652.81,3,3,1,2024,0,0,607.0,514.0,1020.0,863.0,1445.0,713.6666666666666,745.3333333333334,269.33683991116663,0
MAT000028,PACK,2024-04-01,711,214154.71,6,4,2,2024,0,0,284.0,607.0,514.0,797.0,980.0,468.3333333333333,648.8333333333334,166.27186572999474,0
MAT000028,PACK,2024-05-01,706,161114.6,5,5,2,2024,0,0,711.0,284.0,607.0,671.0,1209.0,534.0,634.5,222.66342313006882,0
MAT000028,PACK,2024-06-01,296,89272.49,4,6,2,2024,0,1,706.0,711.0,284.0,1020.0,926.0,567.0,640.3333333333334,245.09793960782304,0
MAT000028,PACK,2024-07-01,179,39097.31,4,7,3,2024,0,1,296.0,706.0,711.0,514.0,1189.0,571.0,519.6666666666666,238.17010727629122,0
MAT000028,PACK,2024-08-01,437,44763.82,3,8,3,2024,0,1,179.0,296.0,706.0,607.0,1256.0,393.6666666666667,463.8333333333333,276.74235912366834,0
MAT000028,PACK,2024-09-01,274,121325.04,3,9,3,2024,0,0,437.0,179.0,296.0,284.0,863.0,304.0,435.5,129.18591254467367,0
MAT000028,PACK,2024-10-01,581,122786.57,3,10,4,2024,1,0,274.0,437.0,179.0,711.0,797.0,296.6666666666667,433.8333333333333,130.4849927514019,0
MAT000028,PACK,2024-11-01,203,2709.9500000000003,2,11,4,2024,1,0,581.0,274.0,437.0,706.0,671.0,430.6666666666667,412.1666666666667,153.59796005589854,0
MAT000028,PACK,2024-12-01,127,12118.34,1,12,4,2024,1,0,203.0,581.0,274.0,296.0,1020.0,352.6666666666667,328.3333333333333,200.90379123683405,0
MAT000029,CHEM,2022-06-01,466,94265.49,6,6,2,2022,0,1,520.0,737.0,564.0,233.0,41.0,607.0,488.8333333333333,114.71268456452401,4
MAT000029,CHEM,2022-07-01,546,173246.13,8,7,3,2022,0,1,466.0,520.0,737.0,614.0,1.0,574.3333333333334,527.6666666666666,143.43755900507134,4
MAT000029,CHEM,2022-08-01,863,196350.16999999998,9,8,3,2022,0,1,546.0,466.0,520.0,265.0,454.0,510.6666666666667,516.3333333333334,40.80849584747431,4
MAT000029,CHEM,2022-09-01,603,234953.87,5,9,3,2022,0,0,863.0,546.0,466.0,564.0,172.0,625.0,616.0,209.95951990800512,4
MAT000029,CHEM,2022-10-01,580,68755.01,5,10,4,2022,1,0,603.0,863.0,546.0,737.0,263.0,670.6666666666666,622.5,168.98619272985982,4
MAT000029,CHEM,2022-11-01,1196,322539.1,12,11,4,2022,1,0,580.0,603.0,863.0,520.0,872.0,682.0,596.3333333333334,157.17188043667352,4
MAT000029,CHEM,2022-12-01,864,262972.35000000003,6,12,4,2022,1,0,1196.0,580.0,603.0,466.0,233.0,793.0,709.0,349.19765176759137,4
MAT000029,CHEM,2023-01-01,738,177869.11,10,1,1,2023,0,0,864.0,1196.0,580.0,546.0,614.0,880.0,775.3333333333334,308.3115307606902,4
MAT000029,CHEM,2023-02-01,798,236915.78999999998,6,2,1,2023,0,0,738.0,864.0,1196.0,863.0,265.0,932.6666666666666,807.3333333333334,236.59529440234718,4
MAT000029,CHEM,2023-03-01,700,205888.09,10,3,1,2023,0,0,798.0,738.0,864.0,603.0,564.0,800.0,796.5,63.02380502635481,4
MAT000029,CHEM,2023-04-01,656,89124.23,10,4,2,2023,0,0,700.0,798.0,738.0,580.0,737.0,745.3333333333334,812.6666666666666,49.40985056983395,4
MAT000029,CHEM,2023-05-01,1457,285900.04,17,5,2,2023,0,0,656.0,700.0,798.0,1196.0,520.0,718.0,825.3333333333334,72.6911273815449,4
MAT000029,CHEM,2023-06-01,681,150547.34,8,6,2,2023,0,1,1457.0,656.0,700.0,864.0,466.0,937.6666666666666,868.8333333333334,450.293607919692,4
MAT000029,CHEM,2023-07-01,1332,305996.79000000004,13,7,3,2023,0,1,681.0,1457.0,656.0,738.0,546.0,931.3333333333334,838.3333333333334,455.4122674383435,4
MAT000029,CHEM,2023-08-01,407,134403.52000000002,4,8,3,2023,0,1,1332.0,681.0,1457.0,798.0,863.0,1156.6666666666667,937.3333333333334,416.6537331326017,4
MAT000029,CHEM,2023-09-01,1717,374218.3,13,9,3,2023,0,0,407.0,1332.0,681.0,700.0,603.0,806.6666666666666,872.1666666666666,475.131911508092,4
MAT000029,CHEM,2023-10-01,1797,549086.95,14,10,4,2023,1,0,1717.0,407.0,1332.0,656.0,580.0,1152.0,1041.6666666666667,673.2941407735552,4
MAT000029,CHEM,2023-11-01,698,247881.48,4,11,4,2023,1,0,1797.0,1717.0,407.0,1457.0,1196.0,1307.0,1231.8333333333333,780.4485889538145,4
MAT000029,CHEM,2023-12-01,475,152637.19,3,12,4,2023,1,0,698.0,1797.0,1717.0,681.0,864.0,1404.0,1105.3333333333333,612.7209805449786,4
MAT000029,CHEM,2024-01-01,609,167792.13,7,1,1,2024,0,0,475.0,698.0,1797.0,1332.0,738.0,990.0,1071.0,707.720990221429,4
MAT000029,CHEM,2024-02-01,394,66211.67,5,2,1,2024,0,0,609.0,475.0,698.0,407.0,798.0,594.0,950.5,112.25417586887359,4
MAT000029,CHEM,2024-03-01,333,78083.68,5,3,1,2024,0,0,394.0,609.0,475.0,1717.0,700.0,492.6666666666667,948.3333333333334,108.58330135584079,4
MAT000029,CHEM,2024-04-01,443,157487.66999999998,5,4,2,2024,0,0,333.0,394.0,609.0,1797.0,656.0,445.3333333333333,717.6666666666666,144.9839071529435,4
MAT000029,CHEM,2024-05-01,771,200223.14,6,5,2,2024,0,0,443.0,333.0,394.0,698.0,1457.0,390.0,492.0,55.10898293381942,4
MAT000029,CHEM,2024-06-01,600,112795.54,6,6,2,2024,0,1,771.0,443.0,333.0,475.0,681.0,515.6666666666666,504.1666666666667,227.8625316574301,4
MAT000029,CHEM,2024-07-01,310,81354.44,3,7,3,2024,0,1,600.0,771.0,443.0,609.0,1332.0,604.6666666666666,525.0,164.0497891901521,4
MAT000029,CHEM,2024-08-01,145,32366.9,1,8,3,2024,0,1,310.0,600.0,771.0,394.0,407.0,560.3333333333334,475.1666666666667,233.04577518876707,4
MAT000029,CHEM,2024-09-01,434,129936.3,6,9,3,2024,0,0,145.0,310.0,600.0,333.0,1717.0,351.6666666666667,433.6666666666667,230.34394572754323,4
MAT000029,CHEM,2024-10-01,174,48246.72,1,10,4,2024,1,0,434.0,145.0,310.0,443.0,1797.0,296.3333333333333,450.5,144.98390715294363,4
MAT000029,CHEM,2024-11-01,155,11208.05,1,11,4,2024,1,0,174.0,434.0,145.0,771.0,698.0,251.0,405.6666666666667,159.1445883465726,4
MAT000029,CHEM,2024-12-01,234,24654.24,1,12,4,2024,1,0,155.0,174.0,434.0,600.0,475.0,254.33333333333334,303.0,155.88564184469774,4
MAT000030,CONS,2022-04-01,143,23033.739999999998,4,4,2,2022,0,0,477.0,77.0,126.0,179.0,52.0,226.66666666666666,370.8333333333333,218.1750062067912,1
MAT000030,CONS,2022-05-01,713,220082.3,7,5,2,2022,0,0,143.0,477.0,77.0,209.0,61.0,232.33333333333334,364.8333333333333,214.44191132643212,1
MAT000030,CONS,2022-06-01,339,88240.68999999999,4,6,2,2022,0,1,713.0,143.0,477.0,1157.0,177.0,444.3333333333333,448.8333333333333,286.400651768346,1
MAT000030,CONS,2022-07-01,529,111210.15,7,7,3,2022,0,1,339.0,713.0,143.0,126.0,179.0,398.3333333333333,312.5,289.5951196642191,1
MAT000030,CONS,2022-08-01,561,133838.18,5,8,3,2022,0,1,529.0,339.0,713.0,77.0,137.0,527.0,379.6666666666667,187.00802121834252,1
MAT000030,CONS,2022-09-01,1020,361965.48,8,9,3,2022,0,0,561.0,529.0,339.0,477.0,250.0,476.3333333333333,460.3333333333333,120.00555542696088,1
MAT000030,CONS,2022-10-01,1417,350229.93,9,10,4,2022,1,0,1020.0,561.0,529.0,143.0,179.0,703.3333333333334,550.8333333333334,274.70772346865925,1
MAT000030,CONS,2022-11-01,783,227455.78,5,11,4,2022,1,0,1417.0,1020.0,561.0,713.0,209.0,999.3333333333334,763.1666666666666,428.3740577268112,1
MAT000030,CONS,2022-12-01,1954,755454.95,9,12,4,2022,1,0,783.0,1417.0,1020.0,339.0,1157.0,1073.3333333333333,774.8333333333334,320.34720746922915,1
MAT000030,CONS,2023-01-01,1030,326412.53,8,1,1,2023,0,0,1954.0,783.0,1417.0,529.0,126.0,1384.6666666666667,1044.0,586.1692019658942,1
MAT000030,CONS,2023-02-01,349,102653.97,2,2,1,2023,0,0,1030.0,1954.0,783.0,561.0,77.0,1255.6666666666667,1127.5,617.25548465229,1
MAT000030,CONS,2023-03-01,1270,215552.14,10,3,1,2023,0,0,349.0,1030.0,1954.0,1020.0,477.0,1111.0,1092.1666666666667,805.5600536272885,1
MAT000030,CONS,2023-04-01,968,269688.76,8,4,2,2023,0,0,1270.0,349.0,1030.0,1417.0,143.0,883.0,1133.8333333333333,477.7729586320264,1
MAT000030,CONS,2023-05-01,670,134114.71,8,5,2,2023,0,0,968.0,1270.0,349.0,783.0,713.0,862.3333333333334,1059.0,469.5043485776605,1
MAT000030,CONS,2023-06-01,495,108067.31,6,6,2,2023,0,1,670.0,968.0,1270.0,1954.0,339.0,969.3333333333334,1040.1666666666667,300.00222221399184,1
MAT000030,CONS,2023-07-01,469,57313.96,6,7,3,2023,0,1,495.0,670.0,968.0,1030.0,529.0,711.0,797.0,239.15058017909973,1
MAT000030,CONS,2023-08-01,1039,233020.21,9,8,3,2023,0,1,469.0,495.0,670.0,349.0,561.0,544.6666666666666,703.5,109.31758016592458,1
MAT000030,CONS,2023-09-01,997,274466.01,11,9,3,2023,0,0,1039.0,469.0,495.0,1270.0,1020.0,667.6666666666666,818.5,321.84675442411,1
MAT000030,CONS,2023-10-01,1572,434572.76,10,10,4,2023,1,0,997.0,1039.0,469.0,968.0,1417.0,835.0,773.0,317.66019580677715,1
MAT000030,CONS,2023-11-01,1095,260188.24,6,11,4,2023,1,0,1572.0,997.0,1039.0,670.0,783.0,1202.6666666666667,873.6666666666666,320.54068904482835,1
MAT000030,CONS,2023-12-01,926,208615.37,6,12,4,2023,1,0,1095.0,1572.0,997.0,495.0,1954.0,1221.3333333333333,944.5,307.6139355317527,1
MAT000030,CONS,2024-01-01,595,118814.61,5,1,1,2024,0,0,926.0,1095.0,1572.0,469.0,1030.0,1197.6666666666667,1016.3333333333334,335.013930058637,1
MAT000030,CONS,2024-02-01,335,107116.23,3,2,1,2024,0,0,595.0,926.0,1095.0,1039.0,349.0,872.0,1037.3333333333333,254.33639141892397,1
MAT000030,CONS,2024-03-01,609,182697.30000000002,6,3,1,2024,0,0,335.0,595.0,926.0,997.0,1270.0,618.6666666666666,920.0,296.2099480661201,1
MAT000030,CONS,2024-04-01,499,96591.96,7,4,2,2024,0,0,609.0,335.0,595.0,1572.0,968.0,513.0,855.3333333333334,154.31137352768354,1
MAT000030,CONS,2024-05-01,480,66051.93000000001,4,5,2,2024,0,0,499.0,609.0,335.0,1095.0,670.0,481.0,676.5,137.88400922514654,1
MAT000030,CONS,2024-06-01,101,40035.39,1,6,2,2024,0,1,480.0,499.0,609.0,926.0,495.0,529.3333333333334,574.0,69.64433453866582,1
MAT000030,CONS,2024-07-01,394,133526.5,4,7,3,2024,0,1,101.0,480.0,499.0,595.0,469.0,360.0,436.5,224.5016703724059,1
MAT000030,CONS,2024-08-01,220,28129.300000000003,2,8,3,2024,0,1,394.0,101.0,480.0,335.0,1039.0,325.0,403.0,198.69826370655687,1
MAT000030,CONS,2024-09-01,319,131080.36,2,9,3,2024,0,0,220.0,394.0,101.0,609.0,997.0,238.33333333333334,383.8333333333333,147.35784109891748,1
MAT000030,CONS,2024-11-01,38,9686.58,1,11,4,2024,1,0,319.0,220.0,394.0,499.0,1572.0,311.0,335.5,87.27542609463688,1
MAT000031,MECH,2022-04-01,665,189817.62,5,4,2,2022,0,0,339.0,268.0,486.0,469.0,186.0,364.3333333333333,433.0,111.1860302975753,2
MAT000031,MECH,2022-05-01,619,117050.43,5,5,2,2022,0,0,665.0,339.0,268.0,445.0,118.0,424.0,465.6666666666667,211.70970691019343,2
MAT000031,MECH,2022-06-01,630,147328.93,10,6,2,2022,0,1,619.0,665.0,339.0,591.0,276.0,541.0,494.6666666666667,176.44262523551387,2
MAT000031,MECH,2022-07-01,513,122165.79000000001,8,7,3,2022,0,1,630.0,619.0,665.0,486.0,202.0,638.0,501.1666666666667,24.020824298928627,2
MAT000031,MECH,2022-08-01,1344,309362.39,11,8,3,2022,0,1,513.0,630.0,619.0,268.0,555.0,587.3333333333334,505.6666666666667,64.6090808890928,2
MAT000031,MECH,2022-09-01,318,114259.27,4,9,3,2022,0,0,1344.0,513.0,630.0,339.0,332.0,829.0,685.0,449.8232986406996,2
MAT000031,MECH,2022-10-01,2274,753421.33,16,10,4,2022,1,0,318.0,1344.0,513.0,665.0,469.0,725.0,681.5,544.864203265364,2
MAT000031,MECH,2022-11-01,393,41593.4,5,11,4,2022,1,0,2274.0,318.0,1344.0,619.0,445.0,1312.0,949.6666666666666,978.3925592521643,2
MAT000031,MECH,2022-12-01,2084,493790.38,12,12,4,2022,1,0,393.0,2274.0,318.0,630.0,591.0,995.0,912.0,1108.2811015261425,2
MAT000031,MECH,2023-01-01,196,59030.04,2,1,1,2023,0,0,2084.0,393.0,2274.0,513.0,486.0,1583.6666666666667,1154.3333333333333,1035.514525892,2
MAT000031,MECH,2023-02-01,715,218666.89,6,2,1,2023,0,0,196.0,2084.0,393.0,1344.0,268.0,891.0,1101.5,1037.8530724529364,2
MAT000031,MECH,2023-03-01,928,303775.17,11,3,1,2023,0,0,715.0,196.0,2084.0,318.0,339.0,998.3333333333334,996.6666666666666,975.3688191311702,2
MAT000031,MECH,2023-04-01,744,179835.95,8,4,2,2023,0,0,928.0,715.0,196.0,2274.0,665.0,613.0,1098.3333333333333,376.5089640367146,2
MAT000031,MECH,2023-05-01,1025,189326.83,10,5,2,2023,0,0,744.0,928.0,715.0,393.0,619.0,795.6666666666666,843.3333333333334,115.51767541520786,2
MAT000031,MECH,2023-06-01,794,223118.78,10,6,2,2023,0,1,1025.0,744.0,928.0,2084.0,630.0,899.0,948.6666666666666,142.72701215957665,2
MAT000031,MECH,2023-07-01,1023,278368.49,17,7,3,2023,0,1,794.0,1025.0,744.0,196.0,513.0,854.3333333333334,733.6666666666666,149.90107849289575,2
MAT000031,MECH,2023-08-01,1280,321511.6,12,8,3,2023,0,1,1023.0,794.0,1025.0,715.0,1344.0,947.3333333333334,871.5,132.794327188074,2
MAT000031,MECH,2023-09-01,699,148281.0,8,9,3,2023,0,0,1280.0,1023.0,794.0,928.0,318.0,1032.3333333333333,965.6666666666666,243.1343935631757,2
MAT000031,MECH,2023-10-01,1044,165934.01,7,10,4,2023,1,0,699.0,1280.0,1023.0,744.0,2274.0,1000.6666666666666,927.5,291.14314921243334,2
MAT000031,MECH,2023-11-01,635,158898.37,7,11,4,2023,1,0,1044.0,699.0,1280.0,1025.0,393.0,1007.6666666666666,977.5,292.199133012631,2
MAT000031,MECH,2023-12-01,1207,328638.87,11,12,4,2023,1,0,635.0,1044.0,699.0,794.0,2084.0,792.6666666666666,912.5,220.00075757445325,2
MAT000031,MECH,2024-01-01,578,204004.9,7,1,1,2024,0,0,1207.0,635.0,1044.0,1023.0,196.0,962.0,981.3333333333334,294.68457713290655,2
MAT000031,MECH,2024-02-01,824,269007.55,7,2,1,2024,0,0,578.0,1207.0,635.0,1280.0,715.0,806.6666666666666,907.1666666666666,347.86827008701636,2
MAT000031,MECH,2024-03-01,944,227982.01,10,3,1,2024,0,0,824.0,578.0,1207.0,699.0,928.0,869.6666666666666,831.1666666666666,316.9768656121978,2
MAT000031,MECH,2024-04-01,669,198936.90999999997,6,4,2,2024,0,0,944.0,824.0,578.0,1044.0,744.0,782.0,872.0,186.57974166559467,2
MAT000031,MECH,2024-05-01,517,136585.31,5,5,2,2024,0,0,669.0,944.0,824.0,635.0,1025.0,812.3333333333334,809.5,137.87071238422385,2
MAT000031,MECH,2024-06-01,253,34890.96,3,6,2,2024,0,1,517.0,669.0,944.0,1207.0,794.0,710.0,789.8333333333334,216.43243749493763,2
MAT000031,MECH,2024-08-01,271,18471.489999999998,3,8,3,2024,0,1,253.0,517.0,669.0,578.0,1023.0,479.6666666666667,630.8333333333334,210.49782263323652,2
MAT000031,MECH,2024-09-01,363,88077.95,4,9,3,2024,0,0,271.0,253.0,517.0,824.0,1280.0,347.0,579.6666666666666,147.49915253993913,2
MAT000031,MECH,2024-10-01,382,5454.52,2,10,4,2024,1,0,363.0,271.0,253.0,944.0,699.0,295.6666666666667,502.8333333333333,59.00282479113681,2
MAT000031,MECH,2024-11-01,136,9607.04,1,11,4,2024,1,0,382.0,363.0,271.0,669.0,1044.0,338.6666666666667,409.1666666666667,59.36609582357231,2
MAT000032,PACK,2022-02-01,841,249051.96,6,2,1,2022,0,0,71.0,465.0,928.0,138.0,76.0,488.0,430.1666666666667,428.9627023413573,0
MAT000032,PACK,2022-03-01,666,119665.67,7,3,1,2022,0,0,841.0,71.0,465.0,298.0,166.0,459.0,547.3333333333334,385.03506333839255,0
MAT000032,PACK,2022-04-01,333,98953.51999999999,5,4,2,2022,0,0,666.0,841.0,71.0,681.0,180.0,526.0,608.6666666666666,403.6396908134778,0
MAT000032,PACK,2022-05-01,442,83731.19,5,5,2,2022,0,0,333.0,666.0,841.0,928.0,140.0,613.3333333333334,550.6666666666666,258.06265389113025,0
MAT000032,PACK,2022-06-01,292,35328.44,3,6,2,2022,0,1,442.0,333.0,666.0,465.0,12.0,480.3333333333333,469.6666666666667,169.77730511859735,0
MAT000032,PACK,2022-07-01,448,146390.74,6,7,3,2022,0,1,292.0,442.0,333.0,71.0,184.0,355.6666666666667,440.8333333333333,77.52633961005327,0
MAT000032,PACK,2022-08-01,341,108084.26000000001,6,8,3,2022,0,1,448.0,292.0,442.0,841.0,138.0,394.0,503.6666666666667,88.3855191759373,0
MAT000032,PACK,2022-09-01,634,192777.21,6,9,3,2022,0,0,341.0,448.0,292.0,666.0,298.0,360.3333333333333,420.3333333333333,79.77677189090389,0
MAT000032,PACK,2022-10-01,1423,511320.18,10,10,4,2022,1,0,634.0,341.0,448.0,333.0,681.0,474.3333333333333,415.0,148.2644034599449,0
MAT000032,PACK,2022-11-01,1185,224381.81,7,11,4,2022,1,0,1423.0,634.0,341.0,442.0,928.0,799.3333333333334,596.6666666666666,559.6269590837574,0
MAT000032,PACK,2022-12-01,386,116884.61,5,12,4,2022,1,0,1185.0,1423.0,634.0,292.0,465.0,1080.6666666666667,720.5,404.7151261484223,0
MAT000032,PACK,2023-01-01,927,232255.81,11,1,1,2023,0,0,386.0,1185.0,1423.0,448.0,71.0,998.0,736.1666666666666,543.2025404947956,0
MAT000032,PACK,2023-02-01,296,59525.659999999996,4,2,1,2023,0,0,927.0,386.0,1185.0,341.0,841.0,832.6666666666666,816.0,407.76749911356757,0
MAT000032,PACK,2023-03-01,1346,293331.79000000004,12,3,1,2023,0,0,296.0,927.0,386.0,634.0,666.0,536.3333333333334,808.5,341.3068023543236,0
MAT000032,PACK,2023-04-01,773,289932.23,8,4,2,2023,0,0,1346.0,296.0,927.0,1423.0,333.0,856.3333333333334,927.1666666666666,528.554948263029,0
MAT000032,PACK,2023-05-01,1150,224531.96,10,5,2,2023,0,0,773.0,1346.0,296.0,1185.0,442.0,805.0,818.8333333333334,525.730919767898,0
MAT000032,PACK,2023-06-01,831,231973.56,12,6,2,2023,0,1,1150.0,773.0,1346.0,386.0,292.0,1089.6666666666667,813.0,291.22557122157616,0
MAT000032,PACK,2023-07-01,671,140495.85,8,7,3,2023,0,1,831.0,1150.0,773.0,927.0,448.0,918.0,887.1666666666666,203.00000000000009,0
MAT000032,PACK,2023-08-01,264,74115.78,5,8,3,2023,0,1,671.0,831.0,1150.0,296.0,341.0,884.0,844.5,243.85856556619055,0
MAT000032,PACK,2023-09-01,905,162320.52000000002,7,9,3,2023,0,0,264.0,671.0,831.0,1346.0,634.0,588.6666666666666,839.1666666666666,292.32915238363336,0
MAT000032,PACK,2023-10-01,847,281096.79,5,10,4,2023,1,0,905.0,264.0,671.0,773.0,1423.0,613.3333333333334,765.6666666666666,324.36758983186576,0
MAT000032,PACK,2023-11-01,592,149265.66999999998,6,11,4,2023,1,0,847.0,905.0,264.0,1150.0,1185.0,672.0,778.0,354.52644471181577,0
MAT000032,PACK,2023-12-01,1535,427201.85,10,12,4,2023,1,0,592.0,847.0,905.0,831.0,386.0,781.3333333333334,685.0,166.51226181075515,0
MAT000032,PACK,2024-01-01,372,96810.54999999999,6,1,1,2024,0,0,1535.0,592.0,847.0,671.0,927.0,991.3333333333334,802.3333333333334,487.7871803700189,0
MAT000032,PACK,2024-02-01,971,263550.77,6,2,1,2024,0,0,372.0,1535.0,592.0,264.0,296.0,833.0,752.5,617.8211715375252,0
MAT000032,PACK,2024-03-01,549,127304.03,5,3,1,2024,0,0,971.0,372.0,1535.0,905.0,1346.0,959.3333333333334,870.3333333333334,581.5877692432445,0
MAT000032,PACK,2024-04-01,412,45186.56,3,4,2,2024,0,0,549.0,971.0,372.0,847.0,773.0,630.6666666666666,811.0,307.7374422024942,0
MAT000032,PACK,2024-05-01,722,129187.23000000001,6,5,2,2024,0,0,412.0,549.0,971.0,592.0,1150.0,644.0,738.5,291.35716912408407,0
MAT000032,PACK,2024-06-01,362,125282.32,5,6,2,2024,0,1,722.0,412.0,549.0,1535.0,831.0,561.0,760.1666666666666,155.34799644668786,0
MAT000032,PACK,2024-07-01,670,120986.72,6,7,3,2024,0,1,362.0,722.0,412.0,372.0,671.0,498.6666666666667,564.6666666666666,195.02136635080143,0
MAT000032,PACK,2024-08-01,77,24526.57,2,8,3,2024,0,1,670.0,362.0,722.0,971.0,264.0,584.6666666666666,614.3333333333334,194.57988933426154,0
MAT000032,PACK,2024-09-01,220,78924.78,4,9,3,2024,0,0,77.0,670.0,362.0,549.0,905.0,369.6666666666667,465.3333333333333,296.5743301995869,0
MAT000032,PACK,2024-11-01,240,44995.2,1,11,4,2024,1,0,220.0,77.0,670.0,412.0,847.0,322.3333333333333,410.5,309.46136000045885,0
